loan_amnt,int_rate,annual_inc,dti,delinq_2yrs,revol_bal,total_acc,actual_default,default_probability,risk_score,risk_band,decision
14125.0,16.99,45000.0,21.81,0.0,9694.0,34.0,0,0.55,55.0,High Risk,Reject
4800.0,8.24,46000.0,18.77,1.0,6591.0,22.0,0,0.08,8.0,Low Risk,Approve
5000.0,5.32,45000.0,7.12,0.0,5664.0,12.0,0,0.07,7.0,Low Risk,Approve
14375.0,19.24,50000.0,21.1,0.0,26510.0,11.0,1,0.475,47.5,Medium Risk,Manual Review
13750.0,15.61,33000.0,26.22,0.0,16516.0,10.0,0,0.265,26.5,Medium Risk,Manual Review
10000.0,14.46,42000.0,5.74,0.0,5782.0,13.0,1,0.205,20.5,Medium Risk,Manual Review
15000.0,18.25,84000.0,9.31,0.0,23143.0,14.0,0,0.185,18.5,Low Risk,Approve
7000.0,7.99,53000.0,20.02,0.0,14656.0,47.0,0,0.17,17.0,Low Risk,Approve
7575.0,6.03,40000.0,21.15,0.0,7584.0,22.0,0,0.095,9.5,Low Risk,Approve
12275.0,18.99,64000.0,4.13,0.0,10245.0,8.0,0,0.385,38.5,Medium Risk,Manual Review
17000.0,6.03,55000.0,4.45,0.0,12325.0,21.0,0,0.005,0.5,Low Risk,Approve
25850.0,17.86,72000.0,13.1,0.0,1592.0,12.0,0,0.4,40.0,Medium Risk,Manual Review
24625.0,15.99,56000.0,22.52,0.0,12098.0,12.0,1,0.25,25.0,Medium Risk,Manual Review
20000.0,13.99,70000.0,8.11,0.0,7390.0,15.0,0,0.245,24.5,Medium Risk,Manual Review
14000.0,14.08,85000.0,17.2,0.0,8912.0,39.0,0,0.185,18.5,Low Risk,Approve
20000.0,13.18,92000.0,27.75,0.0,46899.0,12.0,0,0.17,17.0,Low Risk,Approve
16000.0,6.39,170000.0,23.77,0.0,33694.0,34.0,0,0.015,1.5,Low Risk,Approve
26500.0,13.68,60000.0,19.99,0.0,21695.0,16.0,1,0.345,34.5,Medium Risk,Manual Review
6000.0,12.74,28300.0,25.28,0.0,4957.0,14.0,0,0.16,16.0,Low Risk,Approve
8275.0,12.79,41000.0,22.07,0.0,17207.0,20.0,1,0.25,25.0,Medium Risk,Manual Review
24450.0,18.25,216000.0,28.69,1.0,7886.0,31.0,0,0.505,50.5,High Risk,Reject
25925.0,10.49,300000.0,14.79,1.0,26882.0,42.0,0,0.26,26.0,Medium Risk,Manual Review
19000.0,7.12,55000.0,20.99,0.0,23651.0,24.0,0,0.065,6.5,Low Risk,Approve
8000.0,5.32,48500.0,20.04,0.0,11908.0,37.0,0,0.055,5.5,Low Risk,Approve
5000.0,9.17,40000.0,24.62,0.0,11337.0,28.0,1,0.085,8.5,Low Risk,Approve
3000.0,6.99,86000.0,28.47,0.0,65032.0,21.0,0,0.095,9.5,Low Risk,Approve
18000.0,9.93,60000.0,19.76,0.0,22264.0,18.0,0,0.07,7.0,Low Risk,Approve
9600.0,12.79,60000.0,5.58,1.0,9233.0,44.0,1,0.165,16.5,Low Risk,Approve
12000.0,22.15,70000.0,14.08,0.0,20201.0,23.0,1,0.24,24.0,Medium Risk,Manual Review
30000.0,18.54,60000.0,23.49,0.0,39205.0,41.0,0,0.36,36.0,Medium Risk,Manual Review
6800.0,15.59,32000.0,26.14,0.0,3273.0,26.0,0,0.21,21.0,Medium Risk,Manual Review
25000.0,13.49,63000.0,27.73,0.0,12428.0,15.0,0,0.245,24.5,Medium Risk,Manual Review
10000.0,8.18,55000.0,16.12,0.0,8475.0,22.0,0,0.1,10.0,Low Risk,Approve
12000.0,9.16,30000.0,39.84,0.0,8423.0,10.0,0,0.155,15.5,Low Risk,Approve
7500.0,5.32,48000.0,26.65,0.0,9010.0,37.0,0,0.07,7.0,Low Risk,Approve
10000.0,7.62,80000.0,20.52,0.0,8345.0,35.0,0,0.175,17.5,Low Risk,Approve
3000.0,13.99,85000.0,5.89,0.0,5497.0,23.0,0,0.135,13.5,Low Risk,Approve
15000.0,18.25,46500.0,21.39,1.0,9240.0,27.0,1,0.35,35.0,Medium Risk,Manual Review
12500.0,9.43,52200.0,26.09,1.0,7361.0,25.0,0,0.195,19.5,Low Risk,Approve
17000.0,7.9,99000.0,15.72,1.0,20472.0,42.0,0,0.03,3.0,Low Risk,Approve
9375.0,13.49,43000.0,23.7,0.0,7474.0,27.0,0,0.295,29.5,Medium Risk,Manual Review
4000.0,12.79,33600.0,19.75,2.0,1535.0,47.0,0,0.26,26.0,Medium Risk,Manual Review
12000.0,8.38,64000.0,20.63,0.0,16012.0,17.0,0,0.04,4.0,Low Risk,Approve
3000.0,12.39,52000.0,11.17,0.0,40.0,16.0,0,0.145,14.5,Low Risk,Approve
20000.0,6.49,122000.0,7.01,0.0,16940.0,24.0,0,0.01,1.0,Low Risk,Approve
12000.0,16.29,65000.0,1.46,0.0,4114.0,6.0,0,0.27,27.0,Medium Risk,Manual Review
32000.0,15.77,80000.0,17.15,0.0,33572.0,33.0,0,0.14,14.0,Low Risk,Approve
25000.0,19.29,105000.0,1.17,3.0,874.0,35.0,0,0.295,29.5,Medium Risk,Manual Review
3500.0,19.52,28000.0,9.47,0.0,3859.0,14.0,1,0.175,17.5,Low Risk,Approve
14000.0,13.11,40583.0,25.78,0.0,4759.0,22.0,0,0.255,25.5,Medium Risk,Manual Review
20000.0,9.75,90050.0,18.34,0.0,27879.0,12.0,1,0.115,11.5,Low Risk,Approve
8400.0,15.57,48000.0,11.45,0.0,11670.0,13.0,0,0.31,31.0,Medium Risk,Manual Review
9500.0,18.06,50000.0,12.76,0.0,2707.0,11.0,0,0.19,19.0,Low Risk,Approve
12000.0,16.29,48000.0,13.65,1.0,9511.0,15.0,0,0.26,26.0,Medium Risk,Manual Review
4175.0,20.99,45000.0,5.71,7.0,1456.0,27.0,0,0.23,23.0,Medium Risk,Manual Review
8200.0,16.55,210000.0,9.48,0.0,3381.0,28.0,0,0.305,30.5,Medium Risk,Manual Review
3600.0,11.99,85000.0,11.73,0.0,39391.0,25.0,0,0.215,21.5,Medium Risk,Manual Review
3500.0,12.61,25000.0,37.54,0.0,16258.0,18.0,0,0.165,16.5,Low Risk,Approve
7000.0,10.99,19000.0,11.88,0.0,7399.0,11.0,0,0.085,8.5,Low Risk,Approve
10200.0,23.99,34000.0,23.19,0.0,4548.0,8.0,1,0.335,33.5,Medium Risk,Manual Review
21000.0,10.75,120000.0,14.92,6.0,890.0,34.0,1,0.155,15.5,Low Risk,Approve
7500.0,11.44,48500.0,19.97,2.0,6420.0,21.0,0,0.175,17.5,Low Risk,Approve
10400.0,13.49,79227.0,23.16,0.0,42497.0,21.0,1,0.205,20.5,Medium Risk,Manual Review
25300.0,20.0,30000.0,20.56,1.0,13118.0,25.0,0,0.43,43.0,Medium Risk,Manual Review
6000.0,7.26,60000.0,28.38,0.0,5007.0,14.0,0,0.115,11.5,Low Risk,Approve
4800.0,7.59,95000.0,14.44,0.0,4348.0,59.0,0,0.13,13.0,Low Risk,Approve
35000.0,13.67,110000.0,13.17,0.0,31345.0,11.0,0,0.295,29.5,Medium Risk,Manual Review
35000.0,10.99,200000.0,12.07,0.0,12275.0,13.0,0,0.135,13.5,Low Risk,Approve
20000.0,16.29,75000.0,19.38,0.0,18239.0,24.0,0,0.325,32.5,Medium Risk,Manual Review
14400.0,16.2,38000.0,24.32,1.0,15199.0,46.0,0,0.41,41.0,Medium Risk,Manual Review
20000.0,14.31,48000.0,14.68,0.0,14825.0,16.0,0,0.345,34.5,Medium Risk,Manual Review
6000.0,8.18,80000.0,22.14,1.0,16379.0,28.0,0,0.16,16.0,Low Risk,Approve
15575.0,15.61,90000.0,7.04,0.0,5723.0,20.0,0,0.21,21.0,Medium Risk,Manual Review
18900.0,17.27,43000.0,26.35,0.0,19649.0,37.0,1,0.64,64.0,High Risk,Reject
1600.0,13.49,85926.0,21.33,0.0,12157.0,38.0,0,0.145,14.5,Low Risk,Approve
25000.0,15.41,75000.0,27.81,1.0,7678.0,29.0,0,0.215,21.5,Medium Risk,Manual Review
12000.0,14.49,45000.0,24.43,0.0,17029.0,29.0,0,0.325,32.5,Medium Risk,Manual Review
5000.0,13.33,80000.0,13.79,1.0,6.0,36.0,0,0.07,7.0,Low Risk,Approve
8000.0,8.39,74500.0,14.52,2.0,2298.0,38.0,0,0.095,9.5,Low Risk,Approve
8800.0,7.26,60000.0,4.62,0.0,8789.0,8.0,0,0.065,6.5,Low Risk,Approve
12000.0,9.76,40000.0,21.03,0.0,6018.0,24.0,0,0.21,21.0,Medium Risk,Manual Review
15000.0,13.49,80000.0,0.38,0.0,771.0,10.0,0,0.19,19.0,Low Risk,Approve
5000.0,13.59,50000.0,11.62,0.0,4158.0,10.0,0,0.125,12.5,Low Risk,Approve
14000.0,8.9,60000.0,22.24,0.0,20105.0,26.0,1,0.05,5.0,Low Risk,Approve
4500.0,12.49,45000.0,28.0,0.0,3664.0,9.0,0,0.15,15.0,Low Risk,Approve
7625.0,17.14,35000.0,38.92,2.0,7123.0,23.0,0,0.17,17.0,Low Risk,Approve
2000.0,14.08,60000.0,18.7,0.0,799.0,15.0,0,0.195,19.5,Low Risk,Approve
15000.0,22.45,96000.0,27.5,0.0,69027.0,22.0,0,0.335,33.5,Medium Risk,Manual Review
20000.0,12.49,49000.0,14.89,1.0,18334.0,23.0,0,0.14,14.0,Low Risk,Approve
16000.0,15.61,42311.0,9.73,0.0,13306.0,4.0,0,0.24,24.0,Medium Risk,Manual Review
5000.0,12.69,30000.0,19.0,1.0,2954.0,12.0,1,0.18,18.0,Low Risk,Approve
7250.0,25.8,26450.0,31.27,1.0,3265.0,18.0,1,0.44,44.0,Medium Risk,Manual Review
4200.0,7.59,62000.0,22.17,0.0,53282.0,45.0,0,0.055,5.5,Low Risk,Approve
25000.0,7.99,168000.0,9.51,0.0,2488.0,11.0,0,0.16,16.0,Low Risk,Approve
6125.0,23.99,36000.0,12.13,0.0,10020.0,19.0,1,0.455,45.5,Medium Risk,Manual Review
6000.0,12.29,28000.0,3.64,0.0,3071.0,15.0,0,0.205,20.5,Medium Risk,Manual Review
6500.0,11.39,47500.0,13.26,1.0,7566.0,28.0,0,0.195,19.5,Low Risk,Approve
10000.0,9.75,70000.0,17.47,0.0,17621.0,17.0,0,0.065,6.5,Low Risk,Approve
10000.0,9.44,80000.0,15.03,0.0,2205.0,24.0,0,0.075,7.5,Low Risk,Approve
12000.0,7.9,65000.0,4.8,0.0,12063.0,33.0,0,0.055,5.5,Low Risk,Approve
18000.0,11.39,93000.0,19.28,0.0,9231.0,41.0,0,0.185,18.5,Low Risk,Approve
10400.0,15.31,44000.0,9.73,0.0,11777.0,12.0,0,0.065,6.5,Low Risk,Approve
3000.0,12.29,73000.0,9.47,0.0,11047.0,13.0,1,0.085,8.5,Low Risk,Approve
35000.0,12.69,100000.0,17.11,4.0,4350.0,32.0,0,0.31,31.0,Medium Risk,Manual Review
20000.0,10.75,50000.0,28.35,0.0,11981.0,29.0,0,0.085,8.5,Low Risk,Approve
4800.0,14.09,30000.0,24.1,1.0,2923.0,32.0,0,0.245,24.5,Medium Risk,Manual Review
25000.0,8.6,81000.0,10.19,0.0,27060.0,7.0,0,0.295,29.5,Medium Risk,Manual Review
15000.0,22.74,47400.0,31.96,0.0,9299.0,28.0,0,0.545,54.5,High Risk,Reject
29100.0,16.29,65000.0,19.48,0.0,27135.0,33.0,1,0.25,25.0,Medium Risk,Manual Review
6100.0,18.25,30000.0,18.8,0.0,3274.0,9.0,0,0.365,36.5,Medium Risk,Manual Review
25000.0,6.72,145000.0,16.98,0.0,7231.0,23.0,0,0.04,4.0,Low Risk,Approve
10500.0,6.99,31200.0,19.34,0.0,19752.0,9.0,0,0.12,12.0,Low Risk,Approve
6000.0,7.9,47000.0,15.34,0.0,6071.0,14.0,0,0.055,5.5,Low Risk,Approve
30000.0,12.12,106000.0,17.22,0.0,10343.0,25.0,0,0.165,16.5,Low Risk,Approve
28625.0,13.98,64000.0,20.72,0.0,14726.0,20.0,0,0.19,19.0,Low Risk,Approve
18000.0,9.16,52000.0,15.86,0.0,7979.0,22.0,1,0.075,7.5,Low Risk,Approve
24000.0,17.99,125000.0,20.67,0.0,14917.0,33.0,0,0.28,28.0,Medium Risk,Manual Review
13000.0,15.22,49000.0,31.71,0.0,12081.0,24.0,0,0.515,51.5,High Risk,Reject
12000.0,9.67,57000.0,14.29,0.0,18314.0,30.0,0,0.115,11.5,Low Risk,Approve
10000.0,13.11,62076.0,14.06,0.0,7053.0,30.0,0,0.085,8.5,Low Risk,Approve
12000.0,15.61,42000.0,15.34,0.0,11434.0,18.0,0,0.295,29.5,Medium Risk,Manual Review
15000.0,9.67,82000.0,17.93,0.0,15440.0,15.0,0,0.235,23.5,Medium Risk,Manual Review
9600.0,6.49,90000.0,33.37,0.0,5396.0,49.0,0,0.075,7.5,Low Risk,Approve
24000.0,15.99,100000.0,14.68,0.0,14734.0,30.0,0,0.24,24.0,Medium Risk,Manual Review
11500.0,25.57,40000.0,27.69,0.0,10024.0,25.0,0,0.47,47.0,Medium Risk,Manual Review
14025.0,10.42,12000.0,1.65,0.0,550.0,3.0,1,0.2,20.0,Medium Risk,Manual Review
21000.0,18.99,204000.0,0.44,0.0,275.0,32.0,1,0.24,24.0,Medium Risk,Manual Review
9900.0,12.99,43000.0,7.7,0.0,4186.0,14.0,0,0.185,18.5,Low Risk,Approve
18000.0,21.0,40000.0,34.95,0.0,15696.0,11.0,0,0.295,29.5,Medium Risk,Manual Review
24000.0,11.67,55000.0,24.02,0.0,18380.0,30.0,1,0.27,27.0,Medium Risk,Manual Review
15000.0,12.49,39500.0,12.25,0.0,17323.0,10.0,0,0.135,13.5,Low Risk,Approve
25000.0,16.59,55000.0,17.18,1.0,20765.0,25.0,1,0.35,35.0,Medium Risk,Manual Review
15000.0,11.53,60000.0,11.36,0.0,5098.0,20.0,0,0.13,13.0,Low Risk,Approve
16200.0,7.9,95000.0,8.34,0.0,21927.0,24.0,0,0.045,4.5,Low Risk,Approve
16000.0,9.43,75000.0,22.75,0.0,11082.0,31.0,0,0.1,10.0,Low Risk,Approve
5000.0,9.63,69996.0,16.17,1.0,9604.0,17.0,0,0.13,13.0,Low Risk,Approve
15000.0,12.85,75000.0,21.46,0.0,16980.0,23.0,0,0.15,15.0,Low Risk,Approve
16000.0,17.57,70000.0,31.15,1.0,3249.0,39.0,0,0.4,40.0,Medium Risk,Manual Review
14700.0,7.39,32000.0,15.75,0.0,12283.0,64.0,0,0.105,10.5,Low Risk,Approve
1200.0,11.49,22880.0,14.95,0.0,2440.0,11.0,0,0.13,13.0,Low Risk,Approve
10000.0,15.37,39996.0,20.16,0.0,10393.0,14.0,0,0.265,26.5,Medium Risk,Manual Review
28000.0,12.62,138000.0,12.3,0.0,35951.0,26.0,0,0.125,12.5,Low Risk,Approve
35000.0,12.59,90000.0,11.79,0.0,10649.0,44.0,1,0.13,13.0,Low Risk,Approve
10000.0,11.53,30000.0,29.48,1.0,8603.0,30.0,0,0.215,21.5,Medium Risk,Manual Review
13000.0,16.29,80000.0,27.14,0.0,40880.0,33.0,0,0.18,18.0,Low Risk,Approve
6000.0,15.31,50000.0,26.98,0.0,7098.0,30.0,0,0.25,25.0,Medium Risk,Manual Review
20000.0,14.99,70000.0,9.99,0.0,9195.0,28.0,0,0.185,18.5,Low Risk,Approve
3000.0,5.32,38000.0,17.46,1.0,9597.0,17.0,0,0.09,9.0,Low Risk,Approve
5500.0,11.71,18000.0,20.43,0.0,7015.0,7.0,1,0.185,18.5,Low Risk,Approve
12000.0,13.11,36606.58,23.11,0.0,11514.0,13.0,0,0.195,19.5,Low Risk,Approve
35000.0,19.03,140000.0,20.37,0.0,33553.0,46.0,1,0.41,41.0,Medium Risk,Manual Review
8400.0,7.89,29120.0,24.4,0.0,3410.0,40.0,0,0.11,11.0,Low Risk,Approve
12000.0,6.62,47000.0,34.67,0.0,4577.0,52.0,0,0.19,19.0,Low Risk,Approve
19350.0,14.08,44000.0,23.92,0.0,11953.0,33.0,0,0.24,24.0,Medium Risk,Manual Review
17000.0,13.99,64000.0,19.56,0.0,16315.0,19.0,0,0.24,24.0,Medium Risk,Manual Review
21000.0,16.55,120000.0,24.42,0.0,23503.0,43.0,1,0.25,25.0,Medium Risk,Manual Review
18000.0,15.99,65004.0,24.9,0.0,14881.0,43.0,1,0.41,41.0,Medium Risk,Manual Review
5000.0,8.39,65000.0,10.62,0.0,5087.0,10.0,0,0.06,6.0,Low Risk,Approve
13000.0,9.17,65000.0,30.71,0.0,20467.0,49.0,0,0.095,9.5,Low Risk,Approve
28000.0,7.9,320000.0,13.31,0.0,40435.0,33.0,0,0.165,16.5,Low Risk,Approve
10000.0,11.49,47200.0,17.3,0.0,8016.0,18.0,1,0.14,14.0,Low Risk,Approve
17000.0,12.29,40000.0,20.64,0.0,10752.0,38.0,0,0.08,8.0,Low Risk,Approve
8400.0,7.99,68000.0,23.28,0.0,8825.0,22.0,0,0.12,12.0,Low Risk,Approve
30500.0,9.17,90000.0,35.52,0.0,30820.0,47.0,0,0.18,18.0,Low Risk,Approve
7500.0,8.49,95000.0,5.15,0.0,6323.0,28.0,0,0.05,5.0,Low Risk,Approve
20000.0,7.49,60000.0,21.7,0.0,14027.0,17.0,0,0.135,13.5,Low Risk,Approve
11200.0,10.75,55000.0,22.93,0.0,17291.0,36.0,1,0.195,19.5,Low Risk,Approve
12000.0,12.29,43000.0,19.31,1.0,5454.0,26.0,0,0.18,18.0,Low Risk,Approve
9600.0,7.99,70500.0,21.26,0.0,6170.0,30.0,0,0.075,7.5,Low Risk,Approve
32400.0,24.24,90000.0,10.23,0.0,0.0,6.0,0,0.415,41.5,Medium Risk,Manual Review
14400.0,22.35,120000.0,14.51,0.0,7772.0,12.0,0,0.385,38.5,Medium Risk,Manual Review
6400.0,9.16,74000.0,9.96,0.0,5493.0,20.0,0,0.07,7.0,Low Risk,Approve
3500.0,12.29,85392.0,24.66,0.0,20820.0,37.0,0,0.26,26.0,Medium Risk,Manual Review
10500.0,12.35,59492.0,17.1,0.0,7891.0,19.0,0,0.065,6.5,Low Risk,Approve
12000.0,13.33,137000.0,25.66,0.0,37498.0,41.0,0,0.125,12.5,Low Risk,Approve
6000.0,6.68,90000.0,11.88,0.0,10677.0,41.0,0,0.085,8.5,Low Risk,Approve
13500.0,7.89,71000.0,18.91,0.0,25330.0,18.0,0,0.115,11.5,Low Risk,Approve
35000.0,14.33,145000.0,18.48,0.0,47179.0,38.0,1,0.165,16.5,Low Risk,Approve
14000.0,9.49,72000.0,26.03,0.0,21139.0,31.0,0,0.11,11.0,Low Risk,Approve
18000.0,19.47,50500.0,19.56,0.0,25744.0,14.0,1,0.29,29.0,Medium Risk,Manual Review
7200.0,12.49,47000.0,18.44,0.0,5929.0,68.0,0,0.145,14.5,Low Risk,Approve
27000.0,20.49,75000.0,11.31,0.0,12374.0,7.0,1,0.495,49.5,Medium Risk,Manual Review
7000.0,11.39,190000.0,7.72,2.0,515.0,16.0,0,0.155,15.5,Low Risk,Approve
15000.0,17.27,40560.0,2.44,0.0,1718.0,8.0,0,0.31,31.0,Medium Risk,Manual Review
13000.0,13.98,50000.0,32.93,0.0,10439.0,30.0,0,0.17,17.0,Low Risk,Approve
28100.0,14.33,75000.0,31.93,0.0,7168.0,31.0,1,0.24,24.0,Medium Risk,Manual Review
14000.0,12.99,43600.0,21.22,0.0,3796.0,14.0,0,0.29,29.0,Medium Risk,Manual Review
22000.0,15.41,52000.0,21.86,0.0,4796.0,9.0,0,0.365,36.5,Medium Risk,Manual Review
18000.0,12.35,170000.0,5.47,1.0,7500.0,35.0,0,0.095,9.5,Low Risk,Approve
10000.0,9.49,30000.0,38.96,0.0,9021.0,19.0,0,0.24,24.0,Medium Risk,Manual Review
15000.0,9.99,65000.0,22.69,0.0,18553.0,22.0,0,0.085,8.5,Low Risk,Approve
20000.0,15.99,60000.0,28.68,0.0,55368.0,46.0,1,0.28,28.0,Medium Risk,Manual Review
10000.0,7.12,35000.0,7.75,1.0,7080.0,29.0,0,0.11,11.0,Low Risk,Approve
8000.0,7.24,65000.0,31.09,0.0,1173.0,61.0,1,0.135,13.5,Low Risk,Approve
5500.0,13.99,22000.0,2.73,0.0,284.0,15.0,0,0.165,16.5,Low Risk,Approve
19200.0,13.33,168000.0,2.8,1.0,3008.0,16.0,0,0.175,17.5,Low Risk,Approve
10000.0,12.88,50000.0,16.78,1.0,10709.0,38.0,0,0.145,14.5,Low Risk,Approve
20000.0,6.62,69000.0,7.54,0.0,19752.0,21.0,0,0.025,2.5,Low Risk,Approve
17000.0,25.82,45000.0,25.44,0.0,11947.0,36.0,1,0.51,51.0,High Risk,Reject
7000.0,8.19,65000.0,23.28,0.0,11497.0,48.0,0,0.09,9.0,Low Risk,Approve
15000.0,5.32,111000.0,0.54,1.0,423.0,43.0,0,0.115,11.5,Low Risk,Approve
28000.0,12.99,220000.0,25.31,1.0,53340.0,54.0,1,0.195,19.5,Low Risk,Approve
9000.0,9.93,78000.0,8.85,0.0,3068.0,14.0,0,0.145,14.5,Low Risk,Approve
9000.0,8.08,70000.0,26.06,0.0,6187.0,17.0,0,0.12,12.0,Low Risk,Approve
11000.0,13.99,64000.0,24.28,0.0,15054.0,25.0,0,0.29,29.0,Medium Risk,Manual Review
29000.0,7.69,175000.0,10.59,3.0,29507.0,22.0,0,0.06,6.0,Low Risk,Approve
12000.0,17.99,48000.0,5.33,0.0,11949.0,9.0,0,0.29,29.0,Medium Risk,Manual Review
5000.0,9.17,48000.0,29.55,0.0,1185.0,19.0,0,0.19,19.0,Low Risk,Approve
12000.0,14.99,56000.0,8.29,0.0,714.0,10.0,0,0.165,16.5,Low Risk,Approve
9100.0,10.99,80360.0,23.49,1.0,8385.0,27.0,0,0.17,17.0,Low Risk,Approve
30000.0,12.69,64000.0,12.66,0.0,1195.0,28.0,1,0.205,20.5,Medium Risk,Manual Review
16000.0,7.89,41000.0,25.35,0.0,16053.0,22.0,0,0.085,8.5,Low Risk,Approve
5825.0,14.99,80000.0,16.79,0.0,2898.0,15.0,0,0.23,23.0,Medium Risk,Manual Review
17600.0,19.79,100000.0,20.58,0.0,42740.0,23.0,0,0.43,43.0,Medium Risk,Manual Review
22000.0,9.75,75000.0,15.96,0.0,8654.0,22.0,0,0.05,5.0,Low Risk,Approve
28000.0,11.44,107000.0,10.55,0.0,20459.0,14.0,0,0.205,20.5,Medium Risk,Manual Review
30000.0,14.08,17000.0,64.05,1.0,13909.0,17.0,0,0.28,28.0,Medium Risk,Manual Review
16350.0,13.67,69695.0,27.83,2.0,4152.0,30.0,1,0.365,36.5,Medium Risk,Manual Review
4000.0,18.49,67000.0,17.34,0.0,14015.0,24.0,1,0.22,22.0,Medium Risk,Manual Review
8000.0,13.33,24000.0,33.15,0.0,4079.0,18.0,0,0.4,40.0,Medium Risk,Manual Review
12000.0,9.17,36100.0,27.16,1.0,10385.0,17.0,0,0.135,13.5,Low Risk,Approve
8000.0,13.33,65717.0,5.37,0.0,11758.0,12.0,0,0.135,13.5,Low Risk,Approve
15025.0,26.77,37596.0,14.3,0.0,19640.0,9.0,1,0.455,45.5,Medium Risk,Manual Review
1600.0,9.16,80000.0,24.77,0.0,14000.0,28.0,0,0.055,5.5,Low Risk,Approve
6000.0,11.49,74500.0,27.27,0.0,4794.0,17.0,0,0.14,14.0,Low Risk,Approve
4000.0,12.35,41000.0,5.5,1.0,3580.0,13.0,0,0.13,13.0,Low Risk,Approve
8400.0,11.99,90000.0,28.61,0.0,22636.0,23.0,0,0.115,11.5,Low Risk,Approve
5400.0,11.14,52000.0,26.63,0.0,6499.0,25.0,0,0.11,11.0,Low Risk,Approve
6000.0,8.67,30000.0,22.68,1.0,6406.0,14.0,0,0.295,29.5,Medium Risk,Manual Review
9600.0,6.97,50000.0,8.81,0.0,1180.0,14.0,0,0.04,4.0,Low Risk,Approve
10500.0,9.99,65000.0,14.2,0.0,13043.0,22.0,0,0.07,7.0,Low Risk,Approve
24000.0,13.49,120000.0,9.36,0.0,22825.0,17.0,0,0.305,30.5,Medium Risk,Manual Review
12000.0,11.99,29000.0,34.06,0.0,9173.0,21.0,0,0.355,35.5,Medium Risk,Manual Review
25000.0,21.0,90000.0,7.29,0.0,20970.0,16.0,0,0.285,28.5,Medium Risk,Manual Review
4000.0,14.33,20000.0,31.62,0.0,7294.0,18.0,0,0.29,29.0,Medium Risk,Manual Review
5000.0,9.44,110000.0,28.1,0.0,44255.0,27.0,0,0.165,16.5,Low Risk,Approve
6000.0,9.67,140000.0,14.86,3.0,17323.0,34.0,1,0.115,11.5,Low Risk,Approve
15000.0,7.88,130000.0,6.45,0.0,12793.0,29.0,0,0.03,3.0,Low Risk,Approve
35000.0,13.33,275000.0,10.58,0.0,38155.0,37.0,0,0.2,20.0,Medium Risk,Manual Review
4800.0,22.85,105000.0,7.51,0.0,981.0,12.0,1,0.36,36.0,Medium Risk,Manual Review
14000.0,7.89,50000.0,28.44,1.0,10220.0,27.0,0,0.165,16.5,Low Risk,Approve
4500.0,12.62,26000.0,20.08,0.0,4041.0,13.0,1,0.105,10.5,Low Risk,Approve
6925.0,13.99,46500.0,19.59,4.0,4195.0,25.0,0,0.12,12.0,Low Risk,Approve
7000.0,13.33,40000.0,33.51,0.0,5029.0,29.0,0,0.345,34.5,Medium Risk,Manual Review
10000.0,11.55,45000.0,16.72,0.0,11534.0,19.0,1,0.105,10.5,Low Risk,Approve
10000.0,14.49,31000.0,11.46,0.0,3700.0,10.0,0,0.26,26.0,Medium Risk,Manual Review
10000.0,18.85,95000.0,15.3,2.0,7909.0,19.0,0,0.32,32.0,Medium Risk,Manual Review
32500.0,5.31,160000.0,9.81,0.0,22672.0,21.0,0,0.11,11.0,Low Risk,Approve
14500.0,19.89,33000.0,23.44,2.0,9759.0,15.0,1,0.485,48.5,Medium Risk,Manual Review
9150.0,14.08,46000.0,9.18,0.0,2260.0,6.0,0,0.16,16.0,Low Risk,Approve
10000.0,18.49,65000.0,5.98,0.0,11363.0,12.0,0,0.275,27.5,Medium Risk,Manual Review
20000.0,15.77,82000.0,16.6,0.0,14190.0,22.0,0,0.35,35.0,Medium Risk,Manual Review
5000.0,19.99,50000.0,34.35,0.0,3867.0,23.0,0,0.255,25.5,Medium Risk,Manual Review
12175.0,16.99,34000.0,34.1,1.0,12489.0,13.0,0,0.25,25.0,Medium Risk,Manual Review
25000.0,23.28,63000.0,25.5,0.0,12232.0,34.0,0,0.525,52.5,High Risk,Reject
5050.0,10.99,33000.0,15.2,0.0,2851.0,18.0,0,0.18,18.0,Low Risk,Approve
23000.0,26.3,80000.0,18.08,0.0,20881.0,39.0,0,0.265,26.5,Medium Risk,Manual Review
9350.0,11.67,32000.0,19.43,0.0,8353.0,15.0,0,0.22,22.0,Medium Risk,Manual Review
3600.0,7.12,42500.0,34.28,1.0,13273.0,37.0,0,0.11,11.0,Low Risk,Approve
15000.0,6.03,65000.0,5.79,0.0,10317.0,26.0,0,0.015,1.5,Low Risk,Approve
12000.0,6.68,62000.0,19.07,0.0,11600.0,17.0,0,0.065,6.5,Low Risk,Approve
10000.0,16.2,30316.0,22.92,0.0,12935.0,29.0,0,0.355,35.5,Medium Risk,Manual Review
18250.0,21.49,60000.0,27.14,1.0,21285.0,46.0,0,0.29,29.0,Medium Risk,Manual Review
15000.0,9.17,95000.0,10.37,0.0,19204.0,32.0,0,0.035,3.5,Low Risk,Approve
13800.0,26.31,71000.0,12.8,0.0,4880.0,15.0,0,0.28,28.0,Medium Risk,Manual Review
4000.0,14.96,36000.0,4.1,0.0,2201.0,4.0,0,0.145,14.5,Low Risk,Approve
16000.0,5.32,140000.0,7.01,0.0,6238.0,19.0,0,0.015,1.5,Low Risk,Approve
